subject,organ,iou,label,RF_class_weight=balanced_+_none,RF_class_weight=balanced_+_sigmoid,RF_class_weight=balanced_+_isotonic,RF_no_class_weight_+_none,RF_no_class_weight_+_sigmoid,RF_no_class_weight_+_isotonic
s1238,vertebrae_T2,0.9128,1,0.9763660876063366,0.9545855858555745,0.9723756906077348,0.9459166666666668,0.9399185314397374,0.9538866930171278
s1238,vertebrae_T3,0.7695,0,0.8457097610441993,0.9003926155862884,0.8798076923076923,0.8540833333333333,0.8967509829220903,0.8811475409836066
s1238,vertebrae_T4,0.518,0,0.7591928872690943,0.8379181868063292,0.8103448275862069,0.7429583333333334,0.8099304784430846,0.77
s1238,vertebrae_T5,0.3181,0,0.9879293853947363,0.9577154985651058,1.0,0.9852291666666666,0.9526644728577705,0.9929078014184397
s1238,vertebrae_T6,0.0884,0,0.8621198871216658,0.9095029154689275,0.9251101321585903,0.8680416666666665,0.9047434691355649,0.8811475409836066
s1238,vertebrae_T7,0.2274,0,0.8135476880466195,0.8801523405899934,0.8798076923076923,0.7921369047619048,0.8537959567943694,0.8
s1238,vertebrae_T8,0.6469,0,0.9951885667969868,0.959573913931665,1.0,0.9985416666666667,0.9563661072863266,1.0
s1238,vertebrae_T9,0.981,1,0.9976885667969867,0.9601956362130522,1.0,0.996875,0.9559182607787339,1.0
s1223,adrenal_gland_left,0.2667,0,0.11390941870970456,0.06344370885745139,0.05,0.1197916666666667,0.05815625046601418,0.05240683229813782
s1223,adrenal_gland_right,0.8881,0,0.5545853953892592,0.5765658049107371,0.5596330275229359,0.5198095238095238,0.4927959284268097,0.4810126582278481
s1223,aorta,0.9743,1,0.9484464817610244,0.9521502541173051,0.9664429530201343,0.9542916666666666,0.950944720774499,0.9732739420935412
s1223,atrial_appendage_left,0.8738,0,0.5178865422116102,0.514694128432475,0.5217391304347826,0.5677559523809523,0.5748102411998659,0.5966850828729282
s1223,autochthon_left,0.9658,1,0.9919084681957855,0.9639665172648912,0.9916317991631799,0.9908333333333335,0.9614415578780872,0.9922480620155039
s1223,autochthon_right,0.9631,1,0.9637945836611067,0.9566930190995301,0.9842105263157894,0.9716666666666667,0.9562367729776493,0.9732739420935412
s1223,brachiocephalic_trunk,0.939,1,0.3593259427743111,0.2648497289526792,0.3105263157894737,0.4195416666666667,0.3274800059499096,0.2857142857142857
s1223,brachiocephalic_vein_left,0.9449,1,0.46209801266470435,0.42040912971619004,0.4411764705882353,0.5740208333333334,0.585323443587653,0.5966850828729282
s1223,brachiocephalic_vein_right,0.9086,1,0.3668925950264481,0.27500254177145583,0.3105263157894737,0.4848333333333334,0.43296020692213205,0.4810126582278481
s1223,clavicula_left,0.9616,1,0.9251016329114858,0.9443645750905248,0.9655172413793104,0.9383869047619048,0.9455731508214049,0.94
s1223,clavicula_right,0.9529,1,0.8836475818180957,0.9275341434337802,0.9109461966604824,0.9126785714285713,0.9357049991553648,0.9323671497584541
s1223,colon,0.8836,0,0.4305145950011699,0.36908157875068415,0.4084507042253521,0.4908988095238094,0.44324661031483004,0.4810126582278481
s1223,common_carotid_artery_left,0.9406,1,0.42389233393852044,0.3586444149088196,0.3105263157894737,0.4480000000000001,0.3720239811235142,0.4810126582278481
s1223,common_carotid_artery_right,0.8044,0,0.32683839706418355,0.22406480656579275,0.3105263157894737,0.3324166666666667,0.21084410874426643,0.25581395348837205
s1223,costal_cartilages,0.8665,0,0.3470481642642143,0.24889452444385263,0.3105263157894737,0.40175000000000005,0.3010760688816005,0.25581395348837205
s1223,duodenum,0.6212,0,0.274725141325651,0.16840206051725856,0.19402985074626866,0.32797619047619053,0.20579891853793322,0.25581395348837205
s1223,esophagus,0.8987,0,0.7001104371654183,0.7857731330917894,0.703125,0.7917916666666666,0.8635364668133771,0.8367346938775511
s1223,femur_left,0.9753,1,0.958006267634305,0.9550302788362379,0.9842105263157894,0.9459940476190476,0.9482082071823279,0.9732739420935412
s1223,femur_right,0.9787,1,0.978449173020908,0.9606440956048894,0.9916317991631799,0.9784999999999999,0.9581651047791865,0.9922480620155039
s1223,gallbladder,0.6776,0,0.5531522821773981,0.5741815833034135,0.5596330275229359,0.5549107142857143,0.5530516298584964,0.5294117647058824
s1223,gluteus_maximus_left,0.9747,1,0.9618097490242914,0.9561295795736298,0.9842105263157894,0.9687083333333334,0.9553758860783362,0.9732739420935412
s1223,gluteus_maximus_right,0.9729,1,0.9768138820689682,0.9602209337574982,0.9916317991631799,0.9792499999999998,0.9583717353432791,0.9922480620155039
s1223,gluteus_medius_left,0.9666,1,0.9676014961164818,0.9577544169044827,0.9842105263157894,0.9738750000000002,0.9568690524831042,0.9922480620155039
s1223,gluteus_medius_right,0.9683,1,0.9189598619070712,0.9421259709248492,0.9655172413793104,0.9457916666666668,0.9481396918366464,0.9732739420935412
s1223,gluteus_minimus_left,0.944,1,0.8695964984740133,0.9208341092932647,0.9109461966604824,0.891517857142857,0.9263571981127703,0.92
s1223,gluteus_minimus_right,0.9549,1,0.8657768478296666,0.9189171697773806,0.9109461966604824,0.8785833333333334,0.9200423247061784,0.92
s1223,heart,0.9189,1,0.9267324672278504,0.9449451640906854,0.9655172413793104,0.9429583333333335,0.9471714382561316,0.94
s1223,hip_left,0.9803,1,0.9771096671321229,0.9602977953908505,0.9916317991631799,0.9706666666666665,0.9559475569034152,0.9732739420935412
s1223,hip_right,0.9819,1,0.9673445817930617,0.9576835763830183,0.9842105263157894,0.9756666666666667,0.9573756150723448,0.9922480620155039
s1223,humerus_left,0.9762,1,0.9216263196907077,0.9431080653548709,0.9655172413793104,0.9584761904761904,0.9522722068396132,0.9732739420935412
s1223,humerus_right,0.962,1,0.9253992230379211,0.9444709474313615,0.9655172413793104,0.93125,0.9429865381029932,0.94
s1223,iliac_artery_left,0.9274,1,0.6974447959548357,0.7827017810499906,0.703125,0.6343273809523808,0.6813846487820494,0.6328125
s1223,iliac_artery_right,0.9265,1,0.6577226171112893,0.7332150332815375,0.6666666666666666,0.5727976190476189,0.5832765281231459,0.5966850828729282
s1223,iliac_vena_left,0.9011,1,0.643661993045817,0.7140735491915077,0.6666666666666666,0.6586845238095239,0.7166589529841019,0.6328125
s1223,iliac_vena_right,0.921,1,0.754791662258161,0.8418396256626238,0.7928994082840237,0.7389821428571426,0.8147465428656714,0.8181818181818182
s1223,iliopsoas_left,0.9605,1,0.9710821455888039,0.9587030523848679,0.9901960784313726,0.9780416666666667,0.9580383480506526,0.9922480620155039
s1223,iliopsoas_right,0.962,1,0.9541483755473206,0.9538884659032072,0.9842105263157894,0.937625,0.9453023767364527,0.94
s1223,inferior_vena_cava,0.937,1,0.8195126396940069,0.8921306984160746,0.8819444444444444,0.8006994047619048,0.8706082838217902,0.8372093023255814
s1223,kidney_cyst_left,0.0,0,0.14188836336555152,0.0757505571351054,0.0851063829787234,0.1495952380952381,0.07047753618494897,0.07142857142857142
s1223,kidney_left,0.0,0,0.364786809946483,0.2721528947927807,0.3105263157894737,0.3956726190476191,0.2923395254566735,0.25581395348837205
s1223,kidney_right,0.9728,1,0.970711317755655,0.9586029630911842,0.9901960784313726,0.9765416666666666,0.9576209354349898,0.9922480620155039
s1223,liver,0.9595,1,0.9020580098105122,0.9355218708935481,0.9109461966604824,0.8686805555555556,0.9148774332640981,0.92
s1223,lung_lower_lobe_left,0.9929,1,0.9767233299141114,0.960197374698909,0.9916317991631799,0.9864583333333333,0.9603085003331866,0.9922480620155039
s1223,lung_lower_lobe_right,0.9937,1,0.9835645189212572,0.9619400843588732,0.9916317991631799,0.9895833333333333,0.9611210334888884,0.9922480620155039
s1223,lung_middle_lobe_right,0.9864,1,0.9517545855464438,0.9531661640033107,0.9664429530201343,0.9207916666666667,0.9389868940032358,0.9323671497584541
s1223,lung_upper_lobe_left,0.9918,1,0.9831568318851196,0.9618383166718196,0.9916317991631799,0.9746250000000001,0.9570817977635921,0.9922480620155039
s1223,lung_upper_lobe_right,0.9916,1,0.8909764300806264,0.930817758588114,0.9109461966604824,0.9134821428571428,0.9360372570980492,0.9323671497584541
s1223,pancreas,0.4381,0,0.6136984952412293,0.6706700835782269,0.5596330275229359,0.5731488095238095,0.5838645041644206,0.5966850828729282
s1223,portal_vein_and_splenic_vein,0.831,0,0.6097468130925244,0.6646996615103501,0.5596330275229359,0.5801666666666667,0.595561971940093,0.5966850828729282
s1223,pulmonary_vein,0.9247,1,0.3578782268256686,0.26293476740423294,0.3105263157894737,0.42041666666666666,0.3288090236619258,0.3333333333333333
s1223,rib_left_1,0.9486,1,0.9003780116481014,0.9348283656477357,0.9109461966604824,0.8858749999999997,0.9236607432960657,0.92
s1223,rib_left_10,0.9321,1,0.9421975138143148,0.9501738582643097,0.9664429530201343,0.9417499999999999,0.9467533350740148,0.94
s1223,rib_left_11,0.8992,0,0.8733925363168977,0.9226980731339754,0.9109461966604824,0.906160714285714,0.9329500733784472,0.9323671497584541
s1223,rib_left_12,0.9333,1,0.9354607456174778,0.9479566480914853,0.9664429530201343,0.9179999999999998,0.9378756813222981,0.9323671497584541
s1223,rib_left_2,0.9401,1,0.9760548720232329,0.9600230470142276,0.9916317991631799,0.9639166666666668,0.953947153987643,0.9732739420935412
s1223,rib_left_3,0.9324,1,0.9547247895172062,0.954060802785025,0.9842105263157894,0.9517083333333334,0.9501077859025191,0.9732739420935412
s1223,rib_left_4,0.9301,1,0.8259588790847466,0.8962827489506665,0.9109461966604824,0.9053333333333332,0.9325926225486095,0.9323671497584541
s1223,rib_left_5,0.9445,1,0.5786641721737474,0.6160116996833203,0.5596330275229359,0.525375,0.5023811261975937,0.4810126582278481
s1223,rib_left_6,0.9417,1,0.9863043140906269,0.9626172654380323,0.9916317991631799,0.9735416666666667,0.9567741761039907,0.9732739420935412
s1223,rib_left_7,0.9417,1,0.9773026155288043,0.9603478575112369,0.9916317991631799,0.96675,0.9547971474468437,0.9732739420935412
s1223,rib_left_8,0.9283,1,0.9799606552106126,0.9610313778699352,0.9916317991631799,0.9658333333333333,0.9545237979636658,0.9732739420935412
s1223,rib_left_9,0.9415,1,0.9877248876653995,0.9629638075936435,0.9916317991631799,0.9814999999999999,0.9589857849394086,0.9922480620155039
s1223,rib_right_1,0.9497,1,0.8803894121663386,0.9260286866379284,0.9109461966604824,0.8852499999999999,0.9233565743443819,0.92
s1223,rib_right_10,0.9574,1,0.9297240543482803,0.9459953841170373,0.9655172413793104,0.9494999999999999,0.94938163268217,0.9732739420935412
s1223,rib_right_11,0.9472,1,0.8710650849974653,0.9215600509400707,0.9109461966604824,0.8728690476190474,0.9170979255918132,0.92
s1223,rib_right_12,0.9102,1,0.9025891755392353,0.9357397033070088,0.9109461966604824,0.8734583333333333,0.9174060696385102,0.92
s1223,rib_right_2,0.912,1,0.9236039862415624,0.9438263308660266,0.9655172413793104,0.9161250000000001,0.9371187652254348,0.9323671497584541
s1223,rib_right_3,0.9057,1,0.9499273256617239,0.9526075794789757,0.9664429530201343,0.9653333333333333,0.9543740354312892,0.9732739420935412
s1223,rib_right_4,0.9217,1,0.9527982746801835,0.9534824000574288,0.9664429530201343,0.9537083333333333,0.9507569071262552,0.9732739420935412
s1223,rib_right_5,0.895,0,0.9514620240625775,0.9530771521694523,0.9664429530201343,0.9819583333333333,0.959109801827096,0.9922480620155039
s1223,rib_right_6,0.9301,1,0.976662587716796,0.9601815638371619,0.9916317991631799,0.9693749999999999,0.9555712870056009,0.9732739420935412
s1223,rib_right_7,0.9625,1,0.9786401409156034,0.960693229680091,0.9916317991631799,0.9635416666666667,0.9538335212172439,0.9732739420935412
s1223,rib_right_8,0.96,1,0.9630333937489663,0.9564777597774304,0.9842105263157894,0.964375,0.9540856770056063,0.9732739420935412
s1223,rib_right_9,0.9703,1,0.9772356864074593,0.9603304990344033,0.9916317991631799,0.9757916666666666,0.9574107437329382,0.9922480620155039
s1223,sacrum,0.9412,1,0.8467087871264987,0.9087015017122373,0.9109461966604824,0.8371249999999999,0.8963488464959852,0.8928571428571429
s1223,scapula_left,0.9663,1,0.9868425417863611,0.9627489287239167,0.9916317991631799,0.9934999999999999,0.962116886136304,0.9922480620155039
s1223,scapula_right,0.9597,1,0.9827205656546706,0.9617291255632605,0.9916317991631799,0.98875,0.9609059318287709,0.9922480620155039
s1223,small_bowel,0.7236,0,0.628609120594219,0.6926952068430228,0.6666666666666666,0.6704523809523809,0.732828787344035,0.6328125
s1223,spinal_cord,0.9232,1,0.8390600664323711,0.90428754599806,0.9109461966604824,0.8229821428571432,0.8869404066401727,0.8705035971223022
s1223,spleen,0.8379,0,0.8965400346208202,0.9332179366762379,0.9109461966604824,0.8731071428571425,0.9172225539379245,0.92
s1223,sternum,0.8962,0,0.857305087253453,0.9145137517496327,0.9109461966604824,0.8650416666666669,0.9129046640224588,0.8928571428571429
s1223,stomach,0.8392,0,0.7315134267940994,0.8195746980802875,0.7928994082840237,0.7678750000000001,0.842931931387063,0.8255813953488372
s1223,subclavian_artery_left,0.8809,0,0.3220403760504663,0.2184357533106808,0.3105263157894737,0.3146666666666666,0.19121542834429836,0.25581395348837205
s1223,subclavian_artery_right,0.8741,0,0.19849857418795666,0.10754627189775481,0.1509433962264151,0.18387500000000004,0.08760702878378145,0.07142857142857142
s1223,superior_vena_cava,0.9396,1,0.6712293021299186,0.7508159463652706,0.6891891891891891,0.6931755952380952,0.7623436976469373,0.6875
s1223,thyroid_gland,0.8873,0,0.6798822589782952,0.7616760350734776,0.6891891891891891,0.6660625,0.726865816557412,0.6328125
s1223,trachea,0.9472,1,0.9284857196620012,0.9455629680093817,0.9655172413793104,0.9069166666666665,0.933275126361222,0.9323671497584541
s1223,urinary_bladder,0.7359,0,0.7567644142535564,0.8436200087148058,0.7928994082840237,0.7418750000000003,0.817735831886223,0.8255813953488372
s1223,vertebrae_C6,0.7711,0,0.5252233380142967,0.527161427574551,0.5217391304347826,0.5591904761904761,0.5603279964264007,0.5294117647058824
s1223,vertebrae_C7,0.8787,0,0.9833534710892481,0.9618874347422595,0.9916317991631799,0.9736666666666666,0.9568097780759632,0.9875045320349942
s1223,vertebrae_L1,0.9831,1,0.9909761973929235,0.9637453606192107,0.9916317991631799,0.995,0.9624917503619542,0.9922480620155039
s1223,vertebrae_L2,0.9834,1,0.9803068051697976,0.9611195548371844,0.9916317991631799,0.9873333333333334,0.960537636548476,0.9922480620155039
s1223,vertebrae_L3,0.9827,1,0.9705533985745852,0.9585602690530245,0.9901960784313726,0.9814583333333334,0.9589744928398412,0.9922480620155039
s1223,vertebrae_L4,0.9798,1,0.9109183653107727,0.9390670227215427,0.9565217391304348,0.9222857142857143,0.9395739337074035,0.9323671497584541
s1223,vertebrae_L5,0.9773,1,0.9332081058744935,0.947194671715074,0.9664429530201343,0.9050833333333332,0.9324842684968001,0.9323671497584541
s1223,vertebrae_S1,0.9437,1,0.9723234903048454,0.9590364184408697,0.9901960784313726,0.9755416666666668,0.9573404587278167,0.9922480620155039
s1223,vertebrae_T1,0.8251,0,0.9791511559765133,0.9608244194118232,0.9916317991631799,0.9636964285714285,0.9538804495801653,0.9732739420935412
s1223,vertebrae_T10,0.9757,1,0.9737835782086637,0.9594252316732178,0.9901960784313726,0.9680416666666667,0.9551796660715829,0.9732739420935412
s1223,vertebrae_T11,0.9792,1,0.9756360978252403,0.9599134619930176,0.9909062901796165,0.9624166666666666,0.95349101999024,0.9732739420935412
s1223,vertebrae_T12,0.9771,1,0.9940344227355985,0.9644659966091639,0.9916317991631799,0.9813333333333333,0.95894059868277,0.9922480620155039
s1223,vertebrae_T2,0.5193,0,0.930754758747196,0.9463528257044709,0.9664429530201343,0.9560416666666667,0.951504093398128,0.9732739420935412
s1223,vertebrae_T3,0.1197,0,0.9344642946475596,0.9476208794063536,0.9664429530201343,0.9776666666666667,0.9579343649244113,0.9922480620155039
s1223,vertebrae_T4,0.0642,0,0.8659420850487011,0.9190009648693139,0.9109461966604824,0.8442380952380953,0.9008141631274968,0.8928571428571429
s1223,vertebrae_T5,0.1617,0,0.6493178369258642,0.7218715932604438,0.6666666666666666,0.7742916666666666,0.848696514005829,0.8255813953488372
s1223,vertebrae_T6,0.1791,0,0.3683125861054081,0.2769345609230521,0.3105263157894737,0.3665000000000001,0.2525551799709558,0.25581395348837205
s1223,vertebrae_T7,0.2598,0,0.4103452366219718,0.3377134621984977,0.3105263157894737,0.4119107142857144,0.31600823326985883,0.2853857106348875
s1223,vertebrae_T8,0.4362,0,0.9898712044504431,0.9634815382887064,0.9916317991631799,0.9929166666666666,0.9619701357792623,0.9922480620155039
s1223,vertebrae_T9,0.8362,0,0.601015918209771,0.651322232195009,0.5596330275229359,0.6206130952380952,0.6605304639863624,0.5966850828729282
s1106,aorta,0.9835,1,0.8431642896307818,0.898212490342213,0.8729016786570744,0.8014166666666667,0.8644549094148782,0.795774647887324
s1106,atrial_appendage_left,0.9509,1,0.7267599809793436,0.8088033134980857,0.7549019607843137,0.7410833333333332,0.8125735292961445,0.7612903225806451
s1106,colon,0.908,1,0.33927184780978287,0.2678986498849237,0.29357798165137616,0.30904166666666677,0.21465129295995794,0.28
s1106,costal_cartilages,0.84,0,0.22597326482900865,0.15174766388321426,0.125,0.24852976190476195,0.1565361070215484,0.1
s1106,esophagus,0.9262,1,0.8607524627264418,0.9079297146018974,0.8729016786570744,0.859720238095238,0.9025412015551353,0.8421052631578947
s1106,heart,0.9512,1,0.8935804387619126,0.9238589704860946,0.9523809523809523,0.847410714285714,0.8953914759881881,0.8421052631578947
s1106,inferior_vena_cava,0.9298,1,0.7358216603157444,0.8174985578570431,0.7549019607843137,0.6962023809523811,0.7648937663436889,0.7612903225806451
s1106,liver,0.9304,1,0.8928088470415237,0.9235154246123695,0.9411764705882353,0.8783630952380952,0.9125399695261711,0.9137931034482759
s1106,lung_lower_lobe_left,0.976,1,0.9082644770450524,0.9301323193944285,0.9584415584415584,0.8909999999999998,0.9187805848562577,0.9230769230769231
s1106,lung_lower_lobe_right,0.9822,1,0.9349138589328256,0.9403105060947338,0.9584415584415584,0.9224940476190475,0.9326025710080578,0.9532374100719424
s1106,lung_middle_lobe_right,0.9712,1,0.9101396693206489,0.9308981458002196,0.9584415584415584,0.8970178571428571,0.9216075247231883,0.9532374100719424
s1106,lung_upper_lobe_left,0.9878,1,0.9828453236204818,0.9552042764968786,0.9801762114537445,0.98625,0.9541411336732536,0.9770491803278688
s1106,lung_upper_lobe_right,0.952,1,0.5731873476984419,0.6159075816126223,0.5228215767634854,0.5160535714285714,0.5068045526675848,0.5
s1106,portal_vein_and_splenic_vein,0.0,0,0.2947716507360498,0.21646360424163305,0.2857142857142857,0.2987559523809524,0.2037670131773312,0.25
s1106,pulmonary_vein,0.9305,1,0.8590367606008867,0.9070197823428252,0.8729016786570744,0.816625,0.8754562598185425,0.8421052631578947
s1106,rib_left_3,0.0,0,0.1677547557925379,0.1102004225788537,0.125,0.1430833333333333,0.0863679861554003,0.1
s1106,rib_left_4,0.2023,0,0.2729197338658292,0.19396922462886618,0.24,0.29237500000000005,0.19722394338163365,0.25
s1106,rib_left_5,0.0,0,0.4163936683314098,0.3732799362117432,0.40540540540540543,0.41138690476190476,0.3447105230186417,0.3315508021390374
s1106,spleen,0.6919,0,0.3602360364462199,0.29465326288635446,0.29357798165137616,0.33281250000000007,0.2413958349384235,0.3315508021390374
s1106,sternum,0.9048,1,0.7272504266765636,0.8092819150794976,0.7549019607843137,0.6519613095238094,0.7102652693167597,0.6614173228346457
s1106,stomach,0.9224,1,0.5717853630722616,0.6138105101653526,0.5228215767634854,0.5382113095238096,0.5421425948664174,0.5
s1106,superior_vena_cava,0.9465,1,0.47055566730535636,0.45609888109497204,0.45,0.4610892857142857,0.4196020350650641,0.4880952380952381
s1106,trachea,0.9211,1,0.46824215624472204,0.4524761189803948,0.45,0.41004761904761916,0.3427777417007818,0.3315508021390374
s1106,vertebrae_T10,0.9891,1,0.7193366277826676,0.801447129154807,0.7549019607843137,0.7443095238095236,0.8156965681620799,0.7612903225806451
s1106,vertebrae_T11,0.9857,1,0.7374237166699786,0.8190034653977734,0.7549019607843137,0.7534345238095238,0.8243113621219266,0.7894736842105263
s1106,vertebrae_T12,0.9604,1,0.6038311028623901,0.6605563705773102,0.6541666666666667,0.566375,0.5864102209384663,0.5757575757575758
s1106,vertebrae_T5,0.0,0,0.4479045252518846,0.4208869467868511,0.40540540540540543,0.3837738095238094,0.3059709983910054,0.3315508021390374
s1106,vertebrae_T6,0.0035,0,0.587281660680718,0.6367394626962835,0.5228215767634854,0.5290178571428572,0.5275115094788492,0.5
s1106,vertebrae_T7,0.7387,0,0.6922087441929158,0.7727685870088713,0.7549019607843137,0.6743928571428573,0.7388839198811112,0.6614173228346457
s1106,vertebrae_T8,0.9689,1,0.7527120025059532,0.8328801690335916,0.7619047619047619,0.7174166666666669,0.7884179106078856,0.7612903225806451
s1106,vertebrae_T9,0.9768,1,0.7644917150282019,0.8429819870305667,0.803921568627451,0.7271904761904763,0.7986602682829281,0.7612903225806451
s1133,adrenal_gland_left,0.413,0,0.27372414637576126,0.1674496577330716,0.19402985074626866,0.35993749999999997,0.24411635323688483,0.25581395348837205
s1133,adrenal_gland_right,0.8492,0,0.31393824505050133,0.20916329620046328,0.3105263157894737,0.3547291666666667,0.23755615143309025,0.25581395348837205
s1133,aorta,0.9658,1,0.8919052533437157,0.9312239393120157,0.9109461966604824,0.8896875000000002,0.9254923054320717,0.92
s1133,atrial_appendage_left,0.9444,1,0.7712179350464408,0.8561695652866232,0.8,0.8020833333333333,0.8716785453512835,0.8372093023255814
s1133,autochthon_left,0.9372,1,0.974974589017023,0.9597397713904003,0.9901960784313726,0.9705833333333332,0.9559233734314029,0.9732739420935412
s1133,autochthon_right,0.9443,1,0.9666879432343193,0.9575020012091774,0.9842105263157894,0.9808333333333333,0.9588047538374336,0.9922480620155039
s1133,brachiocephalic_trunk,0.8228,0,0.6587510167132268,0.7345826181632233,0.6666666666666666,0.701422619047619,0.7724837171776241,0.7126436781609196
s1133,brachiocephalic_vein_left,0.8852,0,0.7333217291563359,0.8213883589347399,0.7928994082840237,0.7305416666666666,0.8058086402982619,0.7777777777777778
s1133,brachiocephalic_vein_right,0.9014,1,0.6473590925539334,0.7191857920736417,0.6666666666666666,0.6598095238095241,0.7182301326559093,0.6328125
s1133,clavicula_left,0.9588,1,0.8400703820290174,0.9048813378572459,0.9109461966604824,0.8368690476190472,0.8961849022997375,0.8928571428571429
s1133,clavicula_right,0.9346,1,0.9124204373020623,0.9396496624714873,0.9565217391304348,0.9227083333333332,0.9397390274855729,0.9323671497584541
s1133,colon,0.6705,0,0.3515031447437572,0.2546087786846362,0.3105263157894737,0.3768035714285714,0.26618894966530626,0.25581395348837205
s1133,common_carotid_artery_left,0.8959,0,0.7560220789754122,0.8429519842335582,0.7928994082840237,0.8673452380952382,0.9141582626043231,0.92
s1133,common_carotid_artery_right,0.8772,0,0.7905672108865457,0.871645935480595,0.8819444444444444,0.8551785714285716,0.9073481408468278,0.8928571428571429
s1133,costal_cartilages,0.8136,0,0.14319321012723832,0.07637498461712196,0.0851063829787234,0.17560119047619047,0.08315659012732089,0.07142857142857142
s1133,duodenum,0.0,0,0.018654454937150934,0.03420143531176142,0.0,0.03054761904761905,0.03230968687186183,0.0
s1133,esophagus,0.7524,0,0.5201704078797306,0.5185777550894018,0.5217391304347826,0.5065892857142859,0.4700613704384167,0.4810126582278481
s1133,heart,0.9232,1,0.836171825896916,0.9025717274229893,0.9109461966604824,0.8365833333333333,0.8960016240546029,0.8928571428571429
s1133,humerus_left,0.7627,0,0.7242977582194925,0.8121946802345056,0.7928994082840237,0.7540000000000002,0.8298573125986369,0.8255813953488372
s1133,humerus_right,0.8935,0,0.8195375452632503,0.8921470178121793,0.8873074585805979,0.8534583333333333,0.9063469995131892,0.8928571428571429
s1133,iliopsoas_left,0.9011,1,0.2847600101447361,0.17818937428045958,0.2,0.28853571428571434,0.1649073612278335,0.25
s1133,iliopsoas_right,0.8142,0,0.3657709730987041,0.27348240715217526,0.3105263157894737,0.44628571428571434,0.3692690015286593,0.47619047619047616
s1133,inferior_vena_cava,0.7605,0,0.554106704671908,0.5757698142454671,0.5596330275229359,0.5882321428571429,0.6088720300063484,0.5966850828729282
s1133,kidney_left,0.7177,0,0.4993785275784872,0.4831974774977512,0.52,0.5019642857142856,0.4621322828079487,0.4810126582278481
s1133,kidney_right,0.9028,1,0.6195543096702424,0.6794165950949567,0.5596330275229359,0.6568333333333333,0.7140620778299478,0.6328125
s1133,liver,0.9699,1,0.881066122244813,0.9263437138316178,0.9109461966604824,0.8481220238095238,0.9031794270724415,0.8928571428571429
s1133,lung_lower_lobe_left,0.9829,1,0.982270574894424,0.9616161851335229,0.9916317991631799,0.993125,0.9620226091941493,0.9922480620155039
s1133,lung_lower_lobe_right,0.99,1,0.9930947939157881,0.9642460645169919,0.9916317991631799,0.9958333333333332,0.9626984653144502,0.9922480620155039
s1133,lung_middle_lobe_right,0.9779,1,0.931865777713345,0.94673561996305,0.9664429530201343,0.9177916666666667,0.9377920014944472,0.9323671497584541
s1133,lung_upper_lobe_left,0.987,1,0.9960123762376237,0.9649247110117994,1.0,0.9960416666666667,0.9627499726980611,0.9922480620155039
s1133,lung_upper_lobe_right,0.9869,1,0.9889993731553531,0.9632720818024636,0.9916317991631799,0.9983333333333334,0.9633120594173378,0.9922480620155039
s1133,pancreas,0.8852,0,0.585702400774179,0.6272834098663785,0.5596330275229359,0.6081666666666667,0.6410468035021796,0.5966850828729282
s1133,portal_vein_and_splenic_vein,0.0,0,0.08551348447704246,0.05287920687842544,0.0,0.06629166666666668,0.04096185588530427,0.0
s1133,pulmonary_vein,0.9323,1,0.8118751099080935,0.8870228513390499,0.8819444444444444,0.8095416666666666,0.8773171260454291,0.8705035971223022
s1133,rib_left_1,0.655,0,0.9036670965240436,0.9361796561266045,0.9109461966604824,0.9391666666666668,0.9458489628036009,0.94
s1133,rib_left_10,0.8872,0,0.7619713348197361,0.848240785414908,0.7928994082840237,0.7954791666666666,0.8665026351196046,0.8367346938775511
s1133,rib_left_11,0.9065,1,0.8347336285316332,0.9017071428836144,0.9109461966604824,0.8430267857142855,0.9000660371885847,0.8928571428571429
s1133,rib_left_12,0.8875,0,0.8330056381085097,0.9006593110973273,0.9109461966604824,0.8096577380952378,0.8774031693301444,0.8705035971223022
s1133,rib_left_2,0.8457,0,0.5903845612210061,0.634706820008907,0.5596330275229359,0.5808333333333331,0.5966677767930566,0.5966850828729282
s1133,rib_left_3,0.6833,0,0.45280306941093584,0.40506917614688537,0.4084507042253521,0.3722023809523809,0.2600430772176022,0.25581395348837205
s1133,rib_left_4,0.8299,0,0.6293080555114445,0.6937073908419531,0.6666666666666666,0.625595238095238,0.6681840181760923,0.5966850828729282
s1133,rib_left_5,0.8699,0,0.6325094519999154,0.6983196665669099,0.6666666666666666,0.5760833333333333,0.5887681164863643,0.5966850828729282
s1133,rib_left_6,0.8883,0,0.6769628606808651,0.7580486621726603,0.6891891891891891,0.646797619047619,0.6997389348605594,0.6328125
s1133,rib_left_7,0.9166,1,0.7659824253172727,0.8517234269817747,0.8,0.6950416666666664,0.7646650566232426,0.7126436781609196
s1133,rib_left_8,0.8689,0,0.7078816761294985,0.7945462369565648,0.703125,0.6321041666666664,0.6780502139466789,0.6328125
s1133,rib_left_9,0.8986,0,0.6996208579563565,0.7852114158355362,0.703125,0.7024166666666665,0.7736850954832737,0.7126436781609196
s1133,rib_right_1,0.9248,1,0.9177062150388957,0.9416587549873688,0.9655172413793104,0.9590000000000001,0.952435956074508,0.9732739420935412
s1133,rib_right_10,0.8946,0,0.7907714918709599,0.8718014830715216,0.8819444444444444,0.7680535714285713,0.8430947452143256,0.8255813953488372
